client_id,client_type,first_name,last_name,date_of_birth,gender,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,age,country_Australia,country_Belgium,country_Canada,country_Denmark,country_France,country_Germany,country_Mexico,country_Russia,country_Uk,country_Usa,region_Alberta,region_Arizona,region_Baja California,region_Bavaria,region_Berlin,region_British Columbia,region_Brittany,region_Brussels,region_California,region_Capital Region,region_Central Denmark,region_Colorado,region_England,region_Flanders,region_Florida,region_Georgia,region_Hamburg,region_Hesse,region_Ile-De-France,region_Jalisco,region_Kansas,region_Krasnodar Krai,region_Manitoba,region_Mexico City,region_Moscow Oblast,region_Nevada,region_New South Wales,region_New York,region_Normandy,region_North Denmark,region_North Rhine-Westphalia,region_Northern Ireland,region_Novosibirsk,region_Nuevo Leon,region_Occitanie,region_Ohio,region_Ontario,region_Oregon,region_Provence,region_Puebla,region_Quebec,region_Queensland,region_Saint Petersburg,region_Scotland,region_South Australia,region_Southern Denmark,region_Tatarstan,region_Texas,region_Utah,region_Victoria,region_Virginia,region_Wales,region_Wallonia,region_Washington,region_Western Australia,region_Wyoming,region_Zealand,Cluster,KMeans_Cluster,Hierarchical_Cluster
C1909,1,Heather,Pierce,1985-12-04,F,1,0.25,No,0,100298,10,04-01-2024,Office,35,1675.74,"$579,919.91",Sold,C1909,0.22388059701492535,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1910,0,Telnox,Co,1985-10-04,M,0,0.25,Yes,0,80434,8,05-01-2024,Apartment,50,913.15,"$270,241.73",Sold,C1910,0.22388059701492535,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1911,1,Noah,Murray,1989-01-11,M,0,1.0,No,0,40088,4,03-01-2024,Apartment,11,802.79,"$255,309.07",Sold,C1911,0.16417910447761197,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1912,1,Amanda,Jackson,,F,1,0.0,No,2,160161,16,03-01-2024,Office,21,837.95,"$262,430.93",Sold,C1912,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0
C1913,1,Gary,King,1980-11-12,M,0,1.0,No,2,10117,1,05-01-2024,Apartment,14,1181.69,"$410,180.27",Sold,C1913,0.29850746268656714,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1914,1,Brenda,Gray,,F,0,0.75,Yes,2,110522,11,08-01-2024,Apartment,62,1938.82,"$608,153.01",Sold,C1914,0.4477611940298507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1915,1,Angela,Williams,1964-06-09,F,1,0.75,No,1,50205,5,04-01-2025,Apartment,27,1278.6,"$393,641.91",Sold,C1915,0.5373134328358209,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
C1916,1,Zachary,Weaver,,M,1,0.25,No,2,120218,12,09-01-2024,Apartment,24,1306.75,"$411,169.25",Sold,C1916,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1917,1,Angela,Montgomery,,F,0,0.25,No,1,10131,1,12-01-2024,Apartment,16,612.76,"$213,430.42",Sold,C1917,0.4477611940298507,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1918,1,Dorothy,Murray,,F,0,0.0,No,1,20417,2,11-01-2024,Apartment,47,708.32,"$231,277.63",Sold,C1918,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1919,0,Vantage,Co,,F,1,0.0,No,2,70238,7,06-01-2024,Apartment,26,717.0,"$173,139.43",Sold,C1919,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1920,1,Jonathan,Pierce,,M,0,1.0,No,0,20393,2,05-01-2024,Apartment,46,697.74,"$188,000.19",Sold,C1920,0.4477611940298507,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1921,1,Carolyn,Adams,,F,0,1.0,No,2,100314,10,12-01-2024,Apartment,37,1177.85,"$342,176.37",Sold,C1921,0.4477611940298507,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1922,1,Jessica,Garcia,1988-01-09,F,0,0.0,No,0,120016,12,02-01-2024,Apartment,2,1285.87,"$402,461.19",Sold,C1922,0.17910447761194026,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1923,1,Sarah,Cooper,1947-03-07,F,1,0.0,Yes,1,200274,20,06-01-2024,Office,31,1414.44,"$414,731.61",Sold,C1923,0.791044776119403,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1924,1,Joe,Cooper,1958-01-03,M,0,0.5,No,1,20225,2,01-01-2024,Apartment,25,943.48,"$313,123.78",Sold,C1924,0.6268656716417911,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
C1925,1,Jordan,Baker,,M,0,0.25,No,0,80156,8,01-01-2024,Office,20,774.16,"$195,608.73",Sold,C1925,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1926,1,Joshua,Watson,1997-11-05,M,0,0.0,Yes,2,140373,14,05-01-2024,Office,45,1388.61,"$458,341.23",Sold,C1926,0.04477611940298504,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1927,1,Victoria,Long,1952-11-05,F,1,0.0,Yes,2,120285,12,11-01-2024,Apartment,32,1906.38,"$496,630.54",Sold,C1927,0.7164179104477613,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1928,1,Paul,Scott,,M,0,0.75,Yes,1,60028,6,01-01-2024,Apartment,3,605.21,"$185,007.22",Sold,C1928,0.4477611940298507,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1929,1,Angela,Baker,,F,0,0.0,Yes,0,190108,19,02-01-2024,Apartment,15,538.06,"$175,560.33",Sold,C1929,0.4477611940298507,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1930,1,Rachel,Adams,,F,1,0.5,No,0,200264,20,09-01-2024,Apartment,30,1703.94,"$507,885.52",Sold,C1930,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1931,1,Melissa,Jackson,1995-05-01,F,0,1.0,Yes,2,120403,12,06-01-2024,Apartment,47,1528.05,"$526,514.11",Sold,C1931,0.07462686567164178,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,2
C1932,1,Dorothy,Allen,,F,1,0.25,No,2,30203,3,01-01-2024,Apartment,21,1122.15,"$375,891.04",Sold,C1932,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1933,0,Oasis,Co,1994-04-05,F,0,0.0,No,1,160104,16,02-01-2024,Apartment,11,1288.42,"$413,006.80",Sold,C1933,0.08955223880597013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1934,1,Noah,Montgomery,,M,1,0.75,Yes,1,200146,20,01-01-2024,Office,18,1868.01,"$639,415.77",Sold,C1934,0.4477611940298507,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1935,1,Ashley,Young,,F,0,1.0,No,2,40027,4,02-01-2024,Apartment,3,1630.82,"$449,305.80",Sold,C1935,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1936,1,Jeffrey,Brown,,M,0,0.0,Yes,0,170220,17,08-01-2024,Apartment,26,929.59,"$306,045.09",Sold,C1936,0.4477611940298507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1937,1,Ashley,Richardson,,F,0,0.5,Yes,2,200483,20,07-01-2024,Apartment,55,1804.87,"$553,235.72",Sold,C1937,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1938,1,Peter,Anderson,,M,0,0.75,Yes,2,110262,11,02-01-2025,Apartment,32,1285.87,"$337,448.81",Sold,C1938,0.4477611940298507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1939,1,Gloria,White,1979-06-09,F,1,0.0,Yes,0,110277,11,02-01-2024,Apartment,34,680.07,"$160,844.99",Sold,C1939,0.31343283582089554,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1940,1,Barbara,Turner,1997-02-01,F,0,0.75,No,0,80339,8,01-01-2024,Apartment,37,890.65,"$195,943.00",Sold,C1940,0.04477611940298504,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1941,1,Maria,James,,F,0,1.0,No,1,90111,9,03-01-2024,Apartment,17,1481.32,"$446,979.46",Sold,C1941,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1942,0,Stratos,Co,1984-11-10,F,0,0.25,Yes,0,40424,4,03-01-2024,Apartment,49,739.7,"$177,310.11",Sold,C1942,0.23880597014925375,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1943,1,Eric,Long,1973-01-04,M,0,0.0,No,2,100206,10,06-01-2024,Apartment,26,1294.85,"$400,543.99",Sold,C1943,0.4029850746268656,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1944,1,Henry,Pierce,,M,1,0.0,No,2,130386,13,03-01-2024,Apartment,43,1875.83,"$607,539.65",Sold,C1944,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1945,1,Sean,Johnson,,M,1,0.5,No,2,200373,20,04-01-2024,Apartment,40,428.03,"$118,965.05",Sold,C1945,0.4477611940298507,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1946,1,Mark,Bell,,M,0,0.0,No,0,160198,16,02-01-2024,Office,25,853.37,"$252,105.14",Sold,C1946,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1947,1,Walter,Mitchell,1979-02-02,M,0,0.5,No,2,30494,3,04-01-2024,Apartment,58,1588.14,"$470,318.22",Sold,C1947,0.31343283582089554,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1948,1,Melissa,Harris,1955-04-01,F,0,0.25,No,0,100040,10,02-01-2024,Apartment,5,1741.96,"$591,831.53",Sold,C1948,0.6716417910447761,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1949,1,Christina,James,,F,0,0.25,Yes,0,150493,15,05-01-2024,Apartment,58,1750.89,"$489,550.72",Sold,C1949,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1950,1,Edward,Weaver,,M,0,0.75,No,0,20492,2,06-01-2024,Apartment,57,789.52,"$275,548.06",Sold,C1950,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1951,1,Alexander,Murray,1996-09-08,M,0,0.0,Yes,2,130436,13,04-01-2024,Apartment,48,1728.84,"$454,474.49",Sold,C1951,0.05970149253731344,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0
C1952,0,Optima,Co,1992-05-06,M,0,0.5,No,0,90511,9,01-01-2024,Apartment,58,838.34,"$191,641.45",Sold,C1952,0.11940298507462688,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1953,1,Donald,Miller,,M,0,0.0,Yes,2,70382,7,02-01-2024,Office,43,498.61,"$177,534.71",Sold,C1953,0.4477611940298507,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1954,1,Judy,Roberts,1966-09-03,F,1,0.5,No,2,100403,10,02-01-2024,Apartment,47,1047.27,"$299,414.37",Sold,C1954,0.5074626865671642,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,3
C1955,1,Benjamin,Wright,,M,0,0.0,No,2,200397,20,05-01-2024,Apartment,45,1532.67,"$462,288.76",Sold,C1955,0.4477611940298507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1956,1,Julie,Weaver,,F,0,0.25,No,0,10179,1,01-01-2024,Office,22,740.83,"$232,423.05",Sold,C1956,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1957,1,Adam,Howard,,M,0,0.75,Yes,2,90229,9,04-01-2024,Office,33,973.52,"$272,266.08",Sold,C1957,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C1958,1,Susan,Foster,1970-10-09,F,0,0.5,No,2,140229,14,03-01-2024,Apartment,25,586.85,"$208,143.52",Sold,C1958,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C1959,1,Judy,Morales,,F,0,0.0,No,2,110197,11,07-01-2024,Apartment,23,1098.83,"$304,533.78",Sold,C1959,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0
C1960,1,Dorothy,Brown,1987-08-02,F,0,0.25,Yes,2,60430,6,05-01-2024,Apartment,51,1476.63,"$529,520.87",Sold,C1960,0.19402985074626866,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C1961,1,William,Campbell,,M,0,1.0,No,0,200192,20,10-01-2024,Apartment,21,954.87,"$229,170.82",Sold,C1961,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1962,1,Kimberly,Harris,1995-08-01,F,0,1.0,No,0,50145,5,06-01-2024,Apartment,19,819.72,"$254,253.54",Sold,C1962,0.07462686567164178,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1963,0,Terova,Co,1968-03-01,M,0,1.0,No,2,120108,12,06-01-2024,Apartment,13,1394.03,"$435,919.77",Sold,C1963,0.4776119402985074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,2
C1964,1,Kevin,Martin,,M,0,1.0,No,0,150191,15,06-01-2024,Apartment,23,1279.23,"$352,169.27",Sold,C1964,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,2
C1965,1,Sean,Wright,1997-01-09,M,0,0.75,No,0,40357,4,04-01-2024,Apartment,43,1616.99,"$502,283.18",Sold,C1965,0.04477611940298504,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C1966,1,Ronald,Howard,1964-02-10,M,0,0.0,No,0,180399,18,10-01-2024,Office,45,1627.52,"$487,865.86",Sold,C1966,0.5373134328358209,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C1967,1,Roger,Bryant,1957-10-09,M,1,0.75,No,0,50247,5,01-01-2024,Apartment,32,1051.39,"$340,611.95",Sold,C1967,0.6417910447761195,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
C1968,1,Judy,Griffin,1958-11-02,F,1,0.5,Yes,1,170321,17,01-01-2024,Apartment,39,1341.67,"$421,709.56",Sold,C1968,0.6268656716417911,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
